Indice_limpio,Indice_original,Digito,Hash
2407,2585,5,d16d3984e4396dad343832563eb198d9
2408,2586,5,53721298584c881b7a2ca416258b6454
2409,2587,5,169240cf88b637199729f062e7b73edb
2410,2588,5,bae388080318ad77120ceb5ab27bd1f9
2411,2589,5,1114477ff9e87b7e9de32fd189eeee02
2412,2590,5,2e27d11485c1b69363aa5cd251f8cd69
2413,2591,5,d7610ad871b3b6e4e38e1e183b1fe933
2414,2592,5,cd4ba6e84f6f57f991076be1e214e7e0
2415,2593,5,6f07a8f3b2ef4422f8496e2704360421
2416,2594,5,df6d5ccf6fba86f1e66fcbbe80589d68
2417,2595,5,725c091d007357050418665bf986a606
2418,2596,5,a48ab73c24fb80fd11cfc70ba74935a9
2419,2597,5,a128d06e849329ac737c782eaefe21ba
2420,2598,5,09684c47d03517f0e730747b2a4114b5
2421,2599,5,84e50185ad724036a9cd5700de48b758
2422,2600,5,677f7560ddafb20957a3741adbdad3a6
2423,2601,5,66ebb1b1c7bf8d0ff76faa21f9d2d1a1
2424,2602,5,325039e3e988f7bdc0723933a4f75aa8
2425,2603,5,4935b0acb4b18b89aba02148ffd3c57a
2426,2604,5,d38e6da4c06cc2c672343f847241daf3
2427,2605,5,d2a57c4d3356e61abd1e2451e81d8784
2428,2606,5,b8e1a32bf6ec036d6ae4215db9485f4f
2429,2607,5,f6810f972943d14395118553457597ca
2430,2608,5,4d9227bafd55b1d2a7a475aef1294030
2431,2609,5,028a9ba9a6fbe9bf34d097bfd4e39d81
2432,2610,5,a338b496f946e299380b6a655f2b4601
2433,2611,5,dddbe160aeafcf9724e155d9f3f57685
2434,2612,5,e5c44b689392fa1514287ce020e9e132
2435,2613,5,c98fd1644632d3b45abc30048a8203c5
2436,2614,5,a87a97d90832d6618cc0ce56c1b4ffd9
2437,2615,5,5c932881bf61e97c35222fb048286695
2438,2616,5,69d5408f415bc93e0bfac57421273b7d
2439,2617,5,a73cf15336f49c8720c0e9c0fa2d0d7d
2440,2618,5,4d89943fa1ddc32c795e237ecb04712c
2441,2619,5,80bc244841380a7b5ddcf1099d1ad8c7
2442,2620,5,65cd854f10dabf810123d895b04a7b21
2443,2621,5,2047d127874a83fca6285a13f46fe506
2444,2622,5,a52065a1248abf4bcce7ebb6f1172b00
2445,2623,5,ba5f4949fa656fecc99d83bbd0d6b2e6
2446,2624,5,da1026c1df919baa338e8707dfd9835c
2447,2625,5,52e838bec59878820d36e6287a525369
2448,2626,5,fbbe7606f49f572af08dc9958a3e3a48
2449,2627,5,679fd4307d3d946323d9d10ddad13e13
2450,2628,5,53316cff20fe04d94fa9e498ab4ee800
2451,2629,5,b754ee00d4bff58302d16b334a245cc7
2452,2630,5,0e6b57efc29d4cce4b55ffa205f2f65b
2453,2631,5,f52f88b35a95a64b294f4de75b4acd27
2454,2632,5,3d61c20a622de2bc7cb54c2b98f89a12
2455,2633,5,b93482a5351a9d5a267a76425a0a3947
2456,2634,5,d020dc61db8eb411e64dd9f3a33d88c6
2457,2635,5,5d0bcad6c0f84055d2bea184df13f75f
2458,2636,5,ed85b439e1795a508bddf740ae105d97
2459,2637,5,b7543eb17c5ddc58dc887e7398933636
2460,2638,5,3ee83584b6c1c8c8dfad9fe5d257b75b
2461,2639,5,764b5053f3c568629160428d8cc68f47
2462,2640,5,e61cc92deefa4a66eb2afb46e4930769
2463,2641,5,d804c91d98dede293e8eb329680da9f8
2464,2642,5,c71e8c63f1d2737117ac95929ef0d367
2465,2643,5,a66d84b43f4105f79f0a523b7cbfd743
2466,2644,5,224514122be78293984bf45320dbb330
2467,2645,5,0f423a099d941ddf97fc01471cc2ab8a
2468,2646,5,c86a449cc8131fccb671ecba69e5d5cf
2469,2647,5,34f4baad19191efb3ad35d80a46a4f92
2470,2648,5,e5437c6451bae44e000a225a39092263
2471,2649,5,568ca72196e9631ec3cf542f8dd7c55b
2472,2650,5,9ec44a0d3bad3cd7547aa364c61484b0
2473,2651,5,55d13bae03f9c1a4999f07776874ee79
2474,2652,5,24cc97980fec561ab8930ad47da8f949
2475,2653,5,5933481fb400236d9437c6b46f134905
2476,2654,5,2994ba44ccd9b615b30449108e6fa4d6
2477,2655,5,2c7c8adfc791a9970e6c988edc8e7a58
2478,2656,5,94eb94599200dc0a89accd5455927ec9
2479,2657,5,b9284c0abe02278504d0ce6b9332f5b1
2480,2658,5,d03fa94451ec279d8cff79897ba24634
2481,2659,5,bb3a8141aee5918d473b2a1920cd0fce
2482,2660,5,832ec8ccd0b24b2b481717de79ddd8a0
2483,2661,5,cd8877f30503448b91a35053eb1b2c10
2484,2662,5,8d605ce63db863bfcdde345b9e671f47
2485,2663,5,300c81d8c5831018a088d43dd72c5be0
2486,2664,5,b57fc54c05ecb6a74a2e1d4ce85670fd
2487,2665,5,203325ad4434c941d1bc9809ea93e44d
2488,2666,5,bb88f3cafc16eb2fc3f7c99c9ade3ff6
2489,2667,5,bac610585bba07e785ee027bd1a8032a
2490,2668,5,71f5c3adcdfb52bc21cece14aaa84358
2491,2669,5,6ce14bee9a57a64831a251b949b817b8
2492,2670,5,f4e2e9569ff57ec0464d344d872006cf
2493,2671,5,9947119de89734b165ab96d4b03f5a9e
2494,2672,5,c726b17db3d7c978e1170cab7ad6bf18
2495,2673,5,74cdb33ddeddf58ec4826e30fee94072
2496,2674,5,fc7e053b4a4a7c498b364eabc2b6c24c
2497,2675,5,814a61cea009c8edbd091be38f2827fb
2498,2676,5,c9c33c508d4e09ef2f671d8dd00f0171
2499,2677,5,bd1e7c4d9207264e116f8fa0e4ae4664
2500,2678,5,6e1615aa9ef4e4330de416c508aef154
2501,2679,5,d07dd45b37411725f66ed5efc15fff36
2502,2680,5,6b675b7e8d642f1d6a0963f2acf3a213
2503,2681,5,4dbe685587bd631d41dd673521344bc4
2504,2682,5,6dbbb715e399da878aaf2812ca38e1c9
2505,2683,5,d34e0241d84e7e70a4f0ab0cf3fd8fb3
2506,2684,5,96d7e6b0984fc9400e2beb7f346621a1
2507,2685,5,d629211bebcfd2e5edc3f38cba71817e
2508,2686,5,539915f0d9f734212e77532b5e40087e
2509,2687,5,75c03fa1b7a19a27133c1b0b0c759320
2510,2688,5,a3adf88cb5daae6ddf7fa79924354ae6
2511,2689,5,dcecb0e69004edefe3b4934e720cb237
2512,2690,5,aa93e649dec25fd443bb6ae68c3898df
2513,2691,5,38881b0906af3cff17daca87cfc79bea
2514,2692,5,877d87ac9e09ee73fcf415bc0eef9f11
2515,2693,5,f7232d8370142c7c632b51dc6f975ede
2516,2694,5,2b6f6c9ca405dfb4ae7135311dc5c354
2517,2695,5,256c8f84a8773bd062d75f036a5cf152
2518,2696,5,2abb725ef970feadf56d0b732e793c32
2519,2697,5,e7c1a899a264b61076b98132d2ca0e8d
2520,2698,5,ab7475be386931db4f850ce0a48f512e
2521,2699,5,c1b78a8996175fd0f331a428f585d5dd
2522,2700,5,3a3fc633bb12e0faea599badd0fd6eb7
2523,2701,5,11e78c8f60084ea4cf2cfd2e23f65bd2
2524,2702,5,0028d79c2ba13a4a8851e1b17f2c2ce4
2525,2703,5,dcb0cb0148b20a80702fdd5720d62bea
2526,2704,5,4d7b749ace4c69aaced6d1a12b903f99
2527,2705,5,3fc35717478f358207bc5bb12f4e255f
2528,2706,5,18632fbe999fff0f3d497db9152ce596
2529,2707,5,650022a90e3c053bb14419ba4f711ee0
2530,2708,5,6ace1704684cc500d5c7c6f8421afefd
2531,2709,5,c0af2d94950c150f9ddba9a06394205f
2532,2710,5,4cc2afcba18ad1793103fa05b68cb5d4
2533,2711,5,274fd1d0c83747698295874f191198c5
2534,2712,5,6e469252a661f5565a29047096bc4f01
2535,2713,5,52d0a3946cebfe29572b7ccd816e34f4
2536,2714,5,389b4542b1cf9e2d48ef5b81693d2c2f
2537,2715,5,d72cdee9295bcef34cc3d7435bf395d6
2538,2716,5,f812c76a789e990e372489ddb311dfdb
2539,2717,5,6a64482331e43ca6acec51ebb7a3666d
2540,2718,5,eb4610e423bac46bf4df11c829dbb770
2541,2719,5,f3e9f9c48426b5ba2121b83980b98573
2542,2720,5,6c69fe17f5b31b9e81dbd7366cea4592
2543,2721,5,9e37f754d15fd9a34daa2f6a1a216e99
2544,2722,5,f765017304e27b93272ad54a31d40545
2545,2723,5,b224cf20ccec81d1cdca00a9fbd91680
2546,2724,5,4216d370dc9c714566a07fe6e30a59d5
2547,2725,5,c864802963e78c6217b5cd6859a08d2f
2548,2726,5,f6a516082ff11f0e1e33ac35326223fc
2549,2727,5,bc21340abe643a863ffde332d2860b9a
2550,2728,5,ea4341171cf13af4f545e38bf72cf0ec
2551,2729,5,4aa06255f26e2a4d532842356722b478
2552,2730,5,e66981ea5e214d0578e38d32e4630371
2553,2731,5,dfeef4da0d109e30443a1364e1bdabaf
2554,2732,5,a669aebcda434fa5d1eefc8110890550
2555,2733,5,a1bcbebfe849688d101cb9f8432606e8
2556,2734,5,c4cc65ed3d2bfeb0536d82c876b4e7be
2557,2735,5,8e17062ba78e1dcf9a2c71fe13eb9a0c
2558,2736,5,cc2123ef75caba8103beaaa7bfe66e61
2559,2737,5,1e4662dc173f7878e9407ac6adbecf8c
2560,2738,5,5558b6d779c984a768f45f002944404c
2561,2739,5,fad20e507e5f47c87b1ba17479943976
2562,2740,5,b143cc5edfba171df889cde338f2b4d2
2563,2741,5,7363a6e6c88b363c3ef712a080a4fdb6
2564,2742,5,1805d1f15310e49888b5f7bee3ed4c67
2565,2743,5,89a6bca5c837f5e7b9423b53488ca38b
2566,2744,5,e2829f3d88cb644f3a53766bb6d3d1a2
2567,2745,5,b8a870618d2ebd14c6bf20ad9a169408
2568,2746,5,898cffbb5c91feb3e299380ee9e032d4
2569,2747,5,6347ab5e4de6e9971b7fe71743d59274
2570,2748,5,a4f4f1246cf59a5a1955fe6ea03954db
2571,2749,5,bd397deaa063ff5da4ac6ed1799c521f
2572,2750,5,e4242a97d94938664a7b21d74d7f8c2f
2573,2751,5,b17015e7ad48b7a1a573590155a989d7
2574,2752,5,4265299de88b19b261ab43cf6608720f
2575,2753,5,f470ce8b93e93162689c811b148908d2
2576,2754,5,de83cf3ef8f6ea425fd0dd97bd156bc7
2577,2755,5,04460c740ac26b737ea83ff53213bf1e
2578,2756,5,0ccaeaa64bf57d8b7eecd96a41216286
2579,2757,5,eb971d5ab9d9f636e5ab2d1cd38bbc36
2580,2758,5,f23c16bc4d0c2215d60877699cadbd86
2581,2759,5,c851e7136d964c1e83f9520f682ad95b
2582,2760,5,c2e9112e3fe857c56f7ae146e07104ba
2583,2761,5,a7fc4e9e0e454331a880c201c52cd1a5
2584,2762,5,2173cca4db056d740f826eaf7ccd4033
2585,2763,5,737c1c825b0bc9358463476a00358545
2586,2764,5,425d42d5d75be11394c1fc6df94dcc67
2587,2765,5,c7c0c32169a7096d3140237c43401e74
2588,2766,5,5ec30702115d497d5170e2d9026949d8
2589,2767,5,20d34af07a325a1a54889b18be8bb0ed
2590,2768,5,f107ad62ed2b3bf2e7ce597507730c9d
2591,2769,5,d0ba5440d1396200f978139de93524b3
2592,2770,5,c75523144d17e0d95d9a22f23f930db3
2593,2771,5,94f53b7989f79f4ed01e9cefb1f9b731
2594,2772,5,12799b7582f5e9c45655f843d2a980ed
2595,2773,5,7ffecae1fb20d7e00cdd89c9faad6bb0
2596,2774,5,d4384d8f5052bc369e17a70f99b233eb
2597,2775,5,a7c97d4de8d8dd673eccdbd310adb7f4
2598,2776,5,d7c2bd23458c8d2af8149e3c8083cbea
2599,2777,5,bccefd0d174e2a92ff02a6ea085ad696
2600,2778,5,d4f86e31f070609ef432f71dd0d23bfd
2601,2779,5,01041ff1c48fc4c170f614520012fea0
2602,2780,5,74e1cc862ba79335437b1b727b816152
2603,2781,5,c0cc2886a6de4004637038e919cdb293
2604,2782,5,87817665bdc1de8f4d757f43201d03c4
2605,2783,5,f77cef607161b2b07daa5271eafdd4ba
2606,2784,5,5d0037e26b2fdb5af6ba2fe2beb4d6c4
2607,2785,5,f48c8e61500eb939e82a3d048ef910ea
2608,2786,5,5d60a36bce038d99e2462fce0b23a1fa
2609,2787,5,d99ae9862f14c0bc7ccda203d76ae037
2610,2788,5,4c9361cdf9e410bc36cf5e8a8409749b
2611,2789,5,d3e9b5a740cb7a570ad66fdf8f91d322
2612,2790,5,e29c2f52bb6018c146eb75640823747e
2613,2791,5,f7b31382c2fad5bb621b92a8ad03ec8c
2614,2792,5,d2133c1d4db84acce51ce2df282374e9
2615,2793,5,1f2aae098cb11b7c800ac8ddd2448167
2616,2794,5,e6586f38066cd047e66e2b6783ae7241
2617,2795,5,113ef6389b0bf588dd586c282e7cc5b8
2618,2796,5,223147de19c5d64764bca8509dabb206
2619,2797,5,33a9bd7fd22690773dc3dc494e0cd31b
2620,2798,5,1d52b8179d0fd9dcfcd385bce710b53e
2621,2799,5,fb0ed7b6a4a568273ac4901706685711
2622,2800,5,27c5e56923baeed3c482b5b3b0adf9a1
2623,2801,5,14662a2efb31e4c87335c6ef36174422
2624,2802,5,8373908f3982bf87affda0d675317b69
2625,2803,5,817aaeb9071adc69a6c88240e330ebbb
2626,2804,5,898c9129d657915e81ff8153cfff37ab
2627,2805,5,9ebdcbe7ecfab6a82871a033f3869cc5
2628,2806,5,491e285756977dcd5d85e18846d6a8ce
2629,2807,5,2b3db289aeb26c9cebb1cd1e64de17e2
2630,2808,5,ad48971179dd5801f627b3a4356f1ad1
2631,2809,5,0d6d4e2ba01dcede4f563ec1245643db
2632,2810,5,f64c2329382e009b5d7c1d503d680e24
2633,2811,5,d64fde11383647c9291a7815ca769f19
2634,2812,5,284d4fd099f755319a16bfa6e5eece8d
2635,2813,5,80b49f488ebb5f70a7ade322c24c6d38
2636,2814,5,23cd825dcc1ae001bf823434949bbcfe
2637,2815,5,4652b07b87467ab9f0e9b124210e9751
2638,2816,5,ce1a1734e344152f69f108632727a75b
2639,2817,5,6041dd99947c893a680e08f96731675e
2640,2818,5,0e3f4fe9cb095f3289c22f02d99c1bfc
2641,2819,5,1c7d313633e0508f98c2fc93875399a8
2642,2820,5,d5bbf92b8180f3be1553f82b33f896b9
2643,2821,5,a93d1a037e3ae35892d3bb3c28623b64
2644,2822,5,d13a4849c67243014c1fa8fdcf255045
2645,2823,5,32a091b03209a9b7f8b63bd2482e56c9
2646,2824,5,2f4d4ed7a0f68ebe141229508cdd7792
2647,2825,5,3c437d51c272256cec6ce30730cc6e12
2648,2826,5,c895751a3c4ef71b5256b9b266d6e229
2649,2827,5,a400ad7db6eca2bb9944230ae378c75a
2650,2828,5,1256a4d8d4221277e22232449bb3e88c
2651,2829,5,a44e4ccea3fa4f96997d284188e1307d
2652,2830,5,2d0cb9e5fee457300b971425a1f971ea
2653,2831,5,e96b23e1c9b5674a7c4c09c846616625
2654,2832,5,2dace79912eb31078cbf7d15e7ee0c81
2655,2833,5,3ba0d7e6b5ddcd64cdf8062712097348
2656,2834,5,e996862664a11c69efaa54a06a7b3aa6
2657,2835,5,8cc36a5d24835a78cfd173d35db1f647
2658,2836,5,824d9a655ad4edbcf03c9caa90a6af2e
2659,2837,5,013574801cab246f1df4ebaafe3c0978
2660,2838,5,b54c7c0bc4b7b08f8b9f1a279852edac
2661,2839,5,9105cb9bfc4ca2fea50156072f143407
2662,2840,5,a2ad5e5b42b97edf1b3e7dd7dea3f8ad
2663,2841,5,7540f8588cd68879c903284e50e7caed
2664,2842,5,615bb2e26dcbd41fb67fb7c135652502
2665,2843,5,e166ed3e63e7cd6a3c46d6da9fb9198b
2666,2844,5,b0597c3b56a78db50a9c4bfac6a40456
2667,2845,5,93efc27c6001a5a841b5733a439aa9e4
2668,2846,5,9bcf884afab0aef16be629d719daad73
2669,2847,5,4f91a372c2ace0d0a10f6d58e09a5539
2670,2848,5,82e3571accd3745bb8f47b477b30f100
2671,2849,5,eb4ec78069781bd39e099e7fc4c69f7f
2672,2850,5,d4912e286ccc9b78385633191aaf025e
2673,2851,5,8014bb546c9713ecf6275d5a7011676f
2674,2852,5,a759cc7ae6b5a1be0300967cb933d9fd
2675,2853,5,d72766fd04202319f26acd95bd58d6ff
2676,2854,5,50dde3a5a93b7e0a56de70e57cc79960
2677,2855,5,9c76d71983d1a340bc551c7d77fd22ee
2678,2856,5,01de771eade874be97f3812059d607c3
2679,2857,5,b7b26f3c37f697658e139f055bdb8dda
2680,2858,5,128e32b13e95973b24315e3c96ef64a6
2681,2859,5,e48700201e085826950a5837be6995b0
2682,2860,5,e88914232cfcb4b799fc4902bca613be
2683,2861,5,c2add7dd5ecb174589b13f5562ce2a37
2684,2862,5,bb13604719930c67e0cfa1d12a27a3f1
2685,2863,5,2fda2aa5bdcf2aaac5b2995b8f00a1db
2686,2864,5,d8d457b46629ad47061603552b49886d
2687,2865,5,3db826492a60cf3c8b5ac54cabe45c61
2688,2866,5,748de5e26ab9ff8e8ab67a4425bfde9f
2689,2867,5,1d4f7b696fbaf4ab35c2fca7b370abd0
2690,2868,5,4dc7f2e4a4f96be302f5df1e42eda951
2691,2869,5,d99c3837a2c1887cf0b27517702bed68
2692,2870,5,08a1d4788ba67b3f62f493d2e0a19e0e
2693,2871,5,e6da284c9db2d2b760650756c090442b
2694,2872,5,b6ddd1f4280fbbc613002ca410f73059
2695,2873,5,e084fccf9fcc4fef6f32815250b1a918
2696,2874,5,a61e69edbef923c560f469889e28811f
2697,2875,5,f70e751b617b93a64c0eb20262f31735
2698,2876,5,d4d57ec6c21022e5b14a7daf597f9377
2699,2877,5,af9a1286f83b76c882c364614d930b3d
2700,2878,5,3d58a022058118a10d6fd64c4229dc02
2701,2879,5,8a65a99b1e8b33f8fe0eeb286b3cd9ab
2702,2880,5,91d92df1e1702e320e86cbd1f9855659
2703,2881,5,adb3a0817c6b81552a1e77e96e781327
2704,2882,5,2f597cfd0b3fc1b278b933ffe70f5e7c
2705,2883,5,5e51d0cc184f4d8ae54d274506fcc641
2706,2884,5,eb7e19772e81a875e86b90f5db61fdf2
2707,2885,5,d35a073b99863d5ee0f067444ad96764
2708,2886,5,bbbde37ac2b85f50533a364515124ccf
2709,2887,5,3e1290f6c6c71409da1e97e98545a140
2710,2888,5,8731c80fd1ac4f6aa60805cbe7f5974b
2711,2889,5,5cefe338b037633cd8471a5cda788104
2712,2890,5,2c6cabd743263d0fbac5da992a62b57f
2713,2891,5,ae6d2092bfe3ef75c6a4c2678d77e69b
2714,2892,5,eabeaa301a4aaa5b5691bc1db83f66b3
2715,2893,5,2392269f31fc56f131fad5a56f75d7fe
2716,2894,5,2e74cb0550f2eb091c67fef96cdee8bf
2717,2895,5,dd3e3826fe6cd4c46eada0db6b199732
2718,2896,5,a8dd2d6c831c92204029748b6f832d2c
2719,2897,5,be2cd284f856a0cf4a1841d8439fcba7
2720,2898,5,a047544bd42ff6ba4c970a27a1d09f94
2721,2899,5,5543f768ca9e8dbfdb0b0243444ad0bb
2722,2900,5,e24948fd1692947bcf13c1427a9a1cc7
2723,2901,5,ffb65452988161227d483ab8818f30fe
2724,2902,5,f8528ed98ddb864145b71911e26698a7
2725,2903,5,04a5d183a0dcab4562604622d9ef1f71
2726,2904,5,0dab74d1502625bad8c46655a79ff699
2727,2905,5,1a13bfe3a1f0eb3b00f034f372576561
2728,2906,5,206dab1086702fda85496c0bc4ac4a22
2729,2907,5,d34f9f0ce642e3f93356e8fb7ae591a1
2730,2908,5,1e8390e7d815f409f6fe278a10416bf1
2731,2909,5,2b5ef7f9dbcd034a4f9678bbb0adce69
2732,2910,5,18e5298fe8d114aea0c0533ebf65355c
2733,2911,5,fedc1cf2a4a318e11cacd0679d8c6435
2734,2912,5,f1d837386fdd34ee7206834fb1f6b6b5
2735,2913,5,38c60498e691f5ace7232267cf91c1dd
2736,2914,5,5a9d730f8dba4cca7beafbda7b480c56
2737,2915,5,5eabea5dba916aa62d1ab7aea2791aa5
2738,2916,5,5b6e0e0198d845087ead576e5a11b453
2739,2917,5,b43f30b2d7cce7113fe1bfec40b22fa8
2740,2918,5,2fff4a377ba888170ae13ea0b281d463
2741,2919,5,01568eaef2d5ce6c4a2dad320c3d7af8
2742,2920,5,df05fc47ddf58ec1224edbb22928a95c
2743,2921,5,90ad88e2dd6288853f3e819052b1efe7
2744,2922,5,af2a891025e49c6be7350142d493aea4
2745,2923,5,a1e832e2b5485f6d132739299146f6f0
2746,2924,5,3046ed71ba9641485798c7b971d7fc36
2747,2925,5,0ddff19bb35d17a55bd3dc8e8c4a0341
2748,2926,5,6807812e2d76c357dcf3bb1a6cd3d7cd
2749,2927,5,e830b11d7013fcbaefe37617925feea4
2750,2928,5,d242e63ac6a2c1ff35dc5781691e62c5
2751,2929,5,0cc542c3aa570eeb52a7027b60227358
2752,2930,5,1c3b406e369b121807f91ea1c091c143
2753,2931,5,38494ee278d3cb4a73455b390e50190f
2754,2932,5,cd0b671da889d96027437f6ecd5d52b6
2755,2933,5,38e7cb1e6de4adc2c32141615c9abf4a
2756,2934,5,f15a6ea8f17ab2f0abda346ec2df528f
2757,2935,5,f9456318ed6810b9ebdd19cdc5bf1823
2758,2936,5,a82131b6e02ede6bcb575ac2f6955c2c
2759,2937,5,4b13378ddc04fe624ceb5881df5b72f1
2760,2938,5,d3d4a3de94ccae932906827e155cb0a8
2761,2939,5,20683ba27b4d9e9354ea9f4983e25baf
2762,2940,5,cb543a97642056c969aa1dae8d810f9f
2763,2941,5,9a9bbe43fc27d9fde3379b9d5c80e0f0
2764,2942,5,1f20349b30f1881a13515f508f596c68
2765,2943,5,8ec000e4b1148c2e7f671f11e8774332
2766,2944,5,24121af146d1727941a22ad5de95208f
2767,2945,5,24e6ec3c96713f51865e32076d3f1108
2768,2946,5,20791bd638d2bdd4fa868b55e7383ae7
2769,2947,5,b7cc708b0d117cc2cfd18fd02aadd2f1
2770,2948,5,0b2f6fe45a7f25598ba1eb20ee461004
2771,2949,5,7873be5036af85c40fedb0189e6a9d95
2772,2950,5,19d66740926be05e66b27fa36965fccd
2773,2951,5,ad9ced8073799aacd3ed0b5422daa553
2774,2952,5,c96a63527b7a8be12ff52270f0aaa57c
2775,2953,5,90ac082d736c31fe53c036ab99953ff7
2776,2954,5,401bd466aa14ea22d93c33a21c2b313a
2777,2955,5,59572d2e9cf0df858f936eb4e78d0501
2778,2956,5,2076823674efc8579002b88530471b78
2779,2957,5,e50d2d7f067653228da0c612229afa8b
2780,2958,5,f1e032556d9006a01b705c6e6f7af684
2781,2959,5,e836041a507dcc73bbea73eaa1d53330
2782,2960,5,8e28e246f6bb8b55d47f303efd21f2a9
2783,2961,5,dac919a11a4f704682cfc8c51b834783
2784,2962,5,3df52a5292860fb96a13b20017ebb1ee
2785,2963,5,c9f81f62bc8af29831d4d9d2abaf7b45
2786,2964,5,d0ff38dd89ff312f31f56a8b3c867f71
2787,2965,5,f168e645b4502ca26f843e95f78f96bc
2788,2966,5,41d8cde55152c6dce2bad11b621189cd
2789,2967,5,bffb5d19890a0abd4fe83f9274b28ac7
2790,2968,5,f895daac162c3c25fe6879bcd1b160ee
2791,2969,5,300da3398e9076462ed680b2334eb4ed
2792,2970,5,292ed4acbbfa78346e90373116a1ca8e
2793,2971,5,40b0ac46295e60cc384c4e218f823a72
2794,2972,5,36321415994afcf455e596a97cbb7a41
2795,2973,5,62aafc0200279147fdace83fdfface09
2796,2974,5,823a184452ea47f2c5119b6898dafa16
2797,2975,5,b27773f9728a019f5acbb26a4c407483
2798,2976,5,50939875d836a9959273f99a2e4a31ef
2799,2977,5,68ac0ca1cff9e33000ea1ea178217c2a
2800,2978,5,5ca8ed9977b88ba65e3e46bb05bc476b
2801,2979,5,3f8e368ce63774d4eee8d21a3ec7042d
2802,2980,5,f4da6578bf68cfa76b75c207559f992f
2803,2981,5,37d625504858b104fda4217983dc4b71
2804,2982,5,e536bbdc49a467d40b4995b1ce954154
2805,2983,5,5098ae8326c10f4919c4d38e56d3efe8
2806,2984,5,80c1f6e68458c6bc87df17397bbb2a52
2807,2985,5,1ddbe321cc4919c460fa3d490e57fa80
2808,2986,5,410619e9ebd3df94623fa1a6c3c451f7
2809,2987,5,1f11cf8ef27235aff936eb8e5ea6dfda
2810,2988,5,b78193f4c926a17be7721c90bc508336
2811,2989,5,aa3d0bdc19d9dacdf3a3ea3dc46d1244
2812,2990,5,d8bcd5ec565e01d28ac97974f0a6d1bf
2813,2991,5,89b8b8c1c1e44f10eaa34c26a135a597
2814,2992,5,18b6b217e156b4728e361f4cd75df645
2815,2993,5,8a2c1fadc1a4e52c5d407bbc9280851b
2816,2994,5,0a53d7656fa9d4e13679325f20c2104d
2817,2995,5,5a1040455984c748b03d72530f10c972
2818,2996,5,e5d4a189294bedc95239327364ab992c
2819,2997,5,1870e344090edc656b06a66458954382
2820,2998,5,3058f1dbcaafe554d1b5e9e046dfc7b9
2821,2999,5,ee2b8f05c7167e7be69e35ab4db871f7
2822,3000,6,49bb45f044de8b3083efcff128e519c9
2823,3001,6,19408b3bf47e698bc026ba0dd58e7e76
2824,3002,6,8429a72c6bdd67e1c451b4c4efb1e788
2825,3003,6,871bde30e580677dc466c140001e91c9
2826,3005,6,326a411d4f0df1080838cf2ce439810d
2827,3006,6,0c247f339261148fbe308fb9448a948b
2828,3008,6,20f1a7f98e8268e461082a355000b98d
2829,3009,6,ced4a70959eca566db05a732e1b1d554
2830,3011,6,8f9441cf4fc859cf71aae5991e2853a8
2831,3012,6,15bb098f0a26329d4ea1b85cb90e445f
2832,3013,6,54029accc951548967ff3de33f1ceb35
2833,3015,6,4ac1af96d5304842fdc79d6ef4603cfb
2834,3016,6,eaec9e4fdf3a933fb781c99bfc255e72
2835,3017,6,2d316fdb9b5a046643a98f926e8a1c5b
2836,3019,6,72489858c486662453bbb15a81e34d35
2837,3020,6,9670041f9cb6329d0c0535eab922f371
2838,3021,6,74d57a4402eb3b7e497c798fecab3c95
2839,3022,6,e7aa8e9be09a6662cd350aa85d8df752
2840,3023,6,3cbf6271b13767c7c093c506f18d14c5
2841,3024,6,7e3082194505c75f14fa0ba21db5fb29
2842,3025,6,2531cff4a5956d0f3722ab2771594b38
2843,3026,6,7f97d1c77d919d69d8716e38eb063ce7
2844,3027,6,d99fda433480c0ac4270c3dca63c008e
2845,3028,6,5399fe3cb9560ef91ebc5e377a81bd85
2846,3029,6,b924c7db3723e65bcab4301dea7ea288
2847,3030,6,e1af6be359268ee87a547000f5cd6db7
2848,3031,6,13a5b60637170ed30d5c3efbec898067
2849,3033,6,5dd486ee145bd1f504e3c43a82fb3a0d
2850,3034,6,40c1734c638e0ac4711adf08354f8a6b
2851,3035,6,985cbb4deddcfe86431e988da7ccbaaf
2852,3036,6,1492ac74e296c8eae57f910d96f1e41c
2853,3037,6,d6f8c108d1c9956bd5a929852a30d33b
2854,3039,6,5f8a9cbfef0f99c082d20117e5c22695
2855,3040,6,77a3f9a920aea79bfcaa6f0da1d33ff4
2856,3041,6,1712d8cc3ced0034e43c1121ddc63432
2857,3043,6,50b2271714c8aa27ecc3341ed259c1b6
2858,3044,6,81a90bf12f07d7a32168b9e9e0c6b631
2859,3045,6,92f44773ef621bfd45f282a7beb4cbb3
2860,3046,6,08db12849aa714217f480b22bbd1ba0a
2861,3047,6,8347dd5a29b25da6b07d80c237c6ee08
2862,3049,6,c67cc63f4278cc45bd2421289441b131
2863,3050,6,666342f2aa82ce67ac1bb90ec73213ad
2864,3052,6,e88a2212ecaecfc1941daf0114f9a1ef
2865,3053,6,65ef3ae21d1e0d2c3655ad7f0ebe37dd
2866,3055,6,80c4642594482406878636b31b9c5b05
2867,3056,6,6b75428925362880d198878aa53fc0dd
2868,3057,6,8976dbe1d3562dab9330ed92ff6d647c
2869,3058,6,351cc3cd9d7a15a5391ba1b338afb9c8
2870,3060,6,06af79b0f30d0dd6f4b574a7a2c51d40
